# Chaves de INI aceitas pelo leitor de NFS-e do ACBr (snapshot).
# Gerado por scripts/gerar-chaves-nfse.sh — NÃO editar à mão.
# Formato: <secao>\t<chave>
Itens	ValorISSST
Itens	ValorLiquidoNfse
Itens	ValorPIS
Itens	ValorRecebido
Itens	ValorReducao
Itens	ValorRepasse
Itens	ValorServicos
Itens	ValorTaxaTurismo
Itens	ValorTotal
Itens	ValorTributavel
Itens	ValorUnitario
Itens	xCodigoTributacaoMunicipio
Itens	xFormaPagamento
Itens	xItemListaServico
Itens	xJustDeducao
Itens	xMunicipioIncidencia
Itens	xNBS
LocacaoSubLocacao	categ
LocacaoSubLocacao	extensao
LocacaoSubLocacao	nPostes
LocacaoSubLocacao	objeto
NFSeCancelamento	CNPJ
NFSeCancelamento	CodigoCancelamento
NFSeCancelamento	CodigoMunicipio
NFSeCancelamento	DataHora
NFSeCancelamento	InscricaoMunicipal
NFSeCancelamento	MotivoCancelamento
NFSeCancelamento	NumeroNFSe
NFSeCancelamento	Sucesso
NFSeSubstituicao	chSubstda
NFSeSubstituicao	cMotivo
NFSeSubstituicao	xMotivo
OrgaoGerador	CodigoMunicipio
OrgaoGerador	UF
Parcelas	Condicao
Parcelas	DataVencimento
Parcelas	Parcela
Parcelas	Valor
Prestador	Anexo
Prestador	Bairro
Prestador	CAEPF
Prestador	CEP
Prestador	cNaoNIF
Prestador	CNPJCPF
Prestador	CodigoMunicipio
Prestador	CodigoPais
Prestador	Complemento
Prestador	crc
Prestador	crc_estado
Prestador	DataInicioAtividade
Prestador	DataOptanteSimplesNacional
Prestador	DDD
Prestador	Email
Prestador	IncentivadorCultural
Prestador	InscricaoEstadual
Prestador	InscricaoMunicipal
Prestador	Logradouro
Prestador	NIF
Prestador	NomeFantasia
Prestador	Numero
Prestador	opSimpNac
Prestador	OptanteMEISimei
Prestador	OptanteSN
Prestador	RazaoSocial
Prestador	RegimeApuracaoSN
Prestador	RegimeEspTrib
Prestador	Telefone
Prestador	TipoLogradouro
Prestador	TipoPessoa
Prestador	UF
Prestador	ValorReceitaBruta
Prestador	xMunicipio
Prestador	xPais
Prestador	xSite
Quartos	CheckIn
Quartos	CodigoInternoQuarto
Quartos	QtdDiarias
Quartos	QtdHospedes
Quartos	ValorDiaria
Rodoviaria	categVeic
Rodoviaria	codAcessoPed
Rodoviaria	codContrato
Rodoviaria	nEixos
Rodoviaria	placa
Rodoviaria	rodagem
Rodoviaria	sentido
RpsSubstituido	Numero
RpsSubstituido	Serie
RpsSubstituido	Tipo
Servico	Bairro
Servico	cClassTrib
Servico	CEP
Servico	CFPS
Servico	CodigoCnae
Servico	CodigoInterContr
Servico	CodigoMunicipio
Servico	CodigoNBS
Servico	CodigoNCM
Servico	CodigoPais
Servico	CodigoServicoNacional
Servico	CodigoTributacaoMunicipio
Servico	Complemento
Servico	Descricao
Servico	Discriminacao
Servico	ExigibilidadeISS
Servico	FonteCargaTributaria
Servico	IdentifNaoExigibilidade
Servico	INDOP
Servico	InfAdicional
Servico	ItemListaServico
Servico	LocalPrestacao
Servico	Logradouro
Servico	MunicipioIncidencia
Servico	MunicipioPrestacaoServico
Servico	Numero
Servico	NumeroProcesso
Servico	Operacao
Servico	PercentualCargaTributaria
Servico	PrestadoEmViasPublicas
Servico	ResponsavelRetencao
Servico	TipoLancamento
Servico	TipoLogradouro
Servico	Tributacao
Servico	UF
Servico	UFPrestacao
Servico	ValorCargaTributaria
Servico	ValorTotalRecebido
Servico	xCodigoTributacaoMunicipio
Servico	xFormaPagamento
Servico	xItemListaServico
Servico	xMunicipio
Servico	xMunicipioIncidencia
Servico	xNBS
Servico	xPais
Tomador	AtualizaTomador
Tomador	Bairro
Tomador	CAEPF
Tomador	CEP
Tomador	cNaoNIF
Tomador	CNPJCPF
Tomador	CodigoMunicipio
Tomador	CodigoPais
Tomador	Complemento
Tomador	DDD
Tomador	DocEstrangeiro
Tomador	Email
Tomador	EnderecoInformado
Tomador	InscricaoEstadual
Tomador	InscricaoMunicipal
Tomador	Logradouro
Tomador	NIF
Tomador	NomeFantasia
Tomador	Numero
Tomador	PontoReferencia
Tomador	RazaoSocial
Tomador	Telefone
Tomador	TipoBairro
Tomador	TipoLogradouro
Tomador	TipoPessoa
Tomador	TipoTelefone
Tomador	TomadorExterior
Tomador	TomadorSubstitutoTributario
Tomador	UF
Tomador	xMunicipio
Tomador	xPais
TotCIBS	vTotNF
TotgCBS	pCredPresCBS
TotgCBS	vCBS
TotgCBS	vCredPresCBS
TotgCBS	vDifCBS
TotgIBS	pCredPresIBS
TotgIBS	vCredPresIBS
TotgIBS	vDifMun
TotgIBS	vDifUF
TotgIBS	vIBSMun
TotgIBS	vIBSTot
TotgIBS	vIBSUF
totTrib	indTotTrib
totTrib	pTotTribEst
totTrib	pTotTribFed
totTrib	pTotTribMun
totTrib	pTotTribSN
totTrib	vTotTribEst
totTrib	vTotTribFed
totTrib	vTotTribMun
Transportadora	cMunTrans
Transportadora	vTipoFreteTrans
Transportadora	xCpfCnpjTrans
Transportadora	xEndTrans
Transportadora	xInscEstTrans
Transportadora	xMunTrans
Transportadora	xNomeTrans
Transportadora	xPaisTrans
Transportadora	xPlacaTrans
Transportadora	xUFTrans
tribFederal	CST
tribFederal	pAliqCofins
tribFederal	pAliqPis
tribFederal	tpRetPisCofins
tribFederal	vBCCSLL
tribFederal	vBCPCP
tribFederal	vBCPIRRF
tribFederal	vBCPisCofins
tribFederal	vCofins
tribFederal	vPis
tribFederal	vRetCP
tribFederal	vRetCSLL
tribFederal	vRetIRRF
tribMun	cPaisResult
tribMun	nBM
tribMun	nProcesso
tribMun	pAliq
tribMun	pRedBCBM
tribMun	tpImunidade
tribMun	tpRetISSQN
tribMun	tpSusp
tribMun	tribISSQN
tribMun	vRedBCBM
Valores	Aliquota
Valores	AliquotaCofins
Valores	AliquotaCPP
Valores	AliquotaCSLL
Valores	AliquotaDeducoes
Valores	AliquotaINSS
Valores	AliquotaIR
Valores	AliquotaPIS
Valores	AliquotaSN
Valores	BaseCalculo
Valores	BaseCalculoPISCOFINS
Valores	DescontoCondicionado
Valores	DescontoIncondicionado
Valores	DescricaoOutrasRetencoes
Valores	dsImpostos
Valores	IrrfIndenizacao
Valores	ISSRetido
Valores	JustificativaDeducao
